id;org_nom;org_adresse;code_postal;commune;url;niveau_enfant;titre;activite;public;type_ressource;thematiques;handicap_adapt;duree_txt;perennite;rattachement;thematique_autre;autre_precise;geo;lat;lon;code_postal_num;duree_min;description;long_duration;is_for_kids;is_accessible;date
610;Archives départementales - Meuse;26 rue d'Aunois;55000;Bar-le-Duc;http://archives.meuse.fr/search/home;;Archives en ligne;Approfondir ses connaissances;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARCHIVES;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;48.758589,5.156061;48.758589;5.156061;55000;120;"Consultation des documents d’archives numérisés : les registres paroissiaux et d’état civil; les plans cadastraux du XIXème siècle ; anciennes éditions de la presse locale ; des ouvrages de la Bibliothèque bénédictine de Saint-Mihiel, généalogie,...";false;false;false;2022-07-26
615;Archives départementales - Saône-et Loire;Place des Carmélites - CS 70126;71026;Mâcon;https://www.archives71.fr/article.php?larub=29#;;Archives en ligne;Approfondir ses connaissances;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES|LIVRES NUMÉRIQUES|JEUX|EXPOSITIONS VIRTUELLES;ARCHIVES;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;46.308133,4.834467;46.308133;4.834467;71026;120;Pour découvrir l’histoire de la Saône-et-Loire, réaliser des recherches généalogiques, historiques, s’amuser, les Archives départementales vous proposent d’accéder en ligne gratuitement à des millions de données et activités culturelles.;false;false;false;2022-07-27
622;Archives départementales - Vaucluse;Palais des Papes;84000;Avignon;https://archives.vaucluse.fr/mes-recherches/les-inventaires-en-ligne-1659.html;;Archives en ligne;Approfondir ses connaissances;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES|EXPOSITIONS VIRTUELLES;ARCHIVES;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;43.950861,4.806236;43.950861;4.806236;84000;120;Vous voulez faire des recherches historiques ? Ou simplement regarder des images, découvrir un document ou encore jouer ? Rendez-vous sur le site des archives départementales de Vaucluse. Des images de documents, des instruments de recherche sont consultables. Des dossiers pédagogiques sont téléchargeables. Des albums sont à feuilleter et des jeux à télécharger ou à faire en ligne.;false;false;false;2025-07-26
662;Aware Women Artists;110 boulevard Saint Germain;75006;Paris;https://awarewomenartists.com/decouvrir/;;Femmes artistes;Actualités, débats;Tous publics;CRÉATION ET PRATIQUES ARTISTIQUES;ARTS VISUELS|ARTS DÉCORATIFS|DESIGN|MÉTIERS D’ART;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Organisme privé;;;48.851896,2.341723;48.851896;2.341723;75006;10;Site dédié aux femmes artistes plasticiennes , à travers des portraits et des expositions virtuelles qui montrent l'importance de la création féminine de plus de 600 artistes.;false;false;false;2022-06-17
697;YouTube;Youtube;75000;Paris;https://www.youtube.com/channel/UCKjDY4joMPcoRMmd-G1yz1Q;;C'est une autre histoire;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;ARCHITECTURE ET PATRIMOINE|HISTOIRE;;Le temps d’une soirée;Accès permanent;Organisme privé;;;47.251168,-1.517998;47.251168;-1.517998;75000;120;La chaîne youtube qui te parle d'histoire autrement. C'est de l'histoire. Mais en drôle. C'est de l'histoire drôle. Et c'est plus drôle que cette blague. Dans la vraie vie en 3D, je suis docteure en histoire contemporaine et j'ai fait une thèse sur Athéna au XIXe siècle (parce que why not ?);false;false;false;2022-08-07
737;Cinémathèque des Pays de Savoie et de l'Ain;12 bis route d'Annecy;74290;Veyrier-du-Lac;https://www.letelepherique.org/Films-526-0-0-0.html;;Catalogue en ligne;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;AUDIOVISUEL|CINÉMA;;Le temps d’un vrai déjeuner;Accès permanent;Organisme privé;;;45.886573,6.174586;45.886573;6.174586;74290;60;Accès à près de 300 fiches film, 100 heures d'images, de la base de données en ligne de la Cinémathèque, en libre consultation. Des thématiques ciblées au service de notre mémoire collective vous font découvrir la région Rhône-Alpes au siècle passé en images.;false;false;false;2022-12-10
739;CIRDOC-Institut occitan de cultura;1, bis bld Du Guesclin - BP 180;34503;Béziers;https://sondaqui.com/catalogue-regional;;Fêtes, chants, musiques et contes régionaux;Audios;Tous publics;AUDIO|RADIO|PODCASTS|IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES|CRÉATION ET PRATIQUES ARTISTIQUES;ARCHITECTURE ET PATRIMOINE|MUSIQUE|CONCERTS ET OPÉRAS;;Toute une vie ne suffit pas;Accès permanent;Organisme labellisé, conventionné ou subventionné par le ministère de la culture;;;43.345393,3.223173;43.345393;3.223173;34503;150;Vous souhaitez découvrir fêtes et musiques traditionnelles d'Aquitaine ? Vous êtes passionné.e de chants polyphoniques ou de musiques à bourdons ? Artiste, ou bien chercheur.se, vous cherchez à travailler à partir de documents d’archives ? Ecoutez librement les archives sonores mises à disposition par le CIRDOC-Institut occitan de cultura.;true;false;false;2023-11-07
795;Ensemble intercontemporain;223 Avenue Jean Jaurès;75019;Paris;https://www.youtube.com/channel/UChG_Nw7cR-2FeLjeVxIKPXg?view_as=subscriber;;L'Ensemble intercontemporain chez vous;Concerts, spectacles;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;DANSE|MUSIQUE|CONCERTS ET OPÉRAS;;Le temps d’une soirée;Accès permanent;Ministère de la Culture ou opérateur national;;;48.889377,2.394072;48.889377;2.394072;75019;120;Accédez à des centaines de vidéos de concerts de musique du vingtième siècle à aujourd'hui interprétés par l’Ensemble intercontemporain ainsi qu'à des reportages, des séries de découverte de l'univers musical contemporain et beaucoup d’autres contenus.;false;false;false;2022-12-10
807;Festival Baroque;Maison des arts - 2 rue de Pâtis;95300;Pontoise;https://www.festivalbaroque-pontoise.fr/fr/programmes/medias-videos-interviews-captations-concerts;;Concerts du Festival Baroque de Pontoise;Concerts, spectacles;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;MUSIQUE|CONCERTS ET OPÉRAS;;Le temps d’une soirée;Accès gratuit exceptionnel et limité dans le temps;Organisme privé;;;;;;95300;120;"Le Festival vous permet de voir et revoir 5 concerts et des interviews de la saison écoulée. Avec le soutien de Val d’Oise Numérique.&nbsp;";false;false;false;2022-09-22
840;France Télévisions;7, esplanade Henri-de-France;75015;Paris;https://www.france.tv/okoo/;;Okoo;Films, documentaires, vidéos;Enfants;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;AUDIOVISUEL|ÉDUCATION ARTISTIQUE ET CULTURELLE;;Toute une vie ne suffit pas;Accès permanent;Ministère de la Culture ou opérateur national;;;48.839003,2.270817;48.839003;2.270817;75015;150;Okoo (ex Zouzous et Ludo), c'est la nouvelle offre enfants de France Télévisions dédiée aux 3 à 12 ans avec leurs héros préférés, dessins animés, des films d'animation, des documentaires.;true;false;false;2022-07-11
852;Horschamp - Rencontres de Cinéma;43A, avenue Simon Bolivar;75019;Paris;https://www.horschampfrance.com/videotheque;;Vidéothèque : leçons de cinéma en ligne;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;CINÉMA;;Le temps d’une soirée;Accès permanent;Organisme privé;;;48.877074,2.379381;48.877074;2.379381;75019;120;Vidéothèque rassemblant plus de 200 leçons de cinéma du monde entier à consulter gratuitement et en illimité. Paul Thomas Anderson, Jacques Audiard, Marco Bellocchio, Clint Eastwood, Xavier Dolan, Bertrand Bonello, Quentin Tarantino, Larry Clark, Al Pacino, Jean-Pierre Jeunet, Fanny Ardant, Martin Scorsese, Gaspard Ulliel...;false;false;false;2022-10-20
913;YouTube;Youtube;75000;Paris;https://www.youtube.com/channel/UC2XIqez2q8sk2bd8YcAok5Q/featured;;Le Mock;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;AUDIOVISUEL|HISTOIRE|LITTÉRATURE|SCIENCES HUMAINES|LANGUES;;Toute une vie ne suffit pas;Accès permanent;Organisme privé;;;47.251168,-1.517998;47.251168;-1.517998;75000;150;Le Mock est une chaîne YouTube qui réinvente l'essai littéraire.;true;false;false;2025-04-23
966;Musée Alfred-Canel;64 rue de la République;27500;Pont-Audemer;https://www.ville-pont-audemer.fr/culture/culture-numerique/;;Collections en ligne;Expos, musées;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARCHITECTURE ET PATRIMOINE|MUSÉES;;Le temps d’un vrai déjeuner;Accès permanent;Collectivité territoriale;;;49.356747,0.515774;49.356747;0.515774;27500;60;Mise en ligne d'une sélection de catalogues d'exposition récentes et de publications en lien avec les collections du musée Alfred-Canel. Ces ouvrages richement illustrés sont à feuilleter sans modération.;false;false;false;2024-06-12
581;Archives départementales - Aisne;Parc Foch, avenue du Maréchal Foch;02000;Laon;https://archives.aisne.fr/n/decouvrir/n:173;;Archives en ligne;Approfondir ses connaissances;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARCHIVES;AUDIODESCRIPTION (AD)|JEU UTILISANT DU HTML;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;49.555363,3.604875;49.555363;3.604875;2000;120;Galeries d'images d'archives, anciennes publications de presse, jeux (quiz, enquêtes participatives …), contenus éducatifs (dossiers thématiques, questionnaires pédagogiques) et des expositions virtuelles. Enfin, vous y découvrirez des vidéos sur le département de l’Aisne, des documents d’archives expliqués et un trésor culturel.;false;false;true;2022-05-02
606;Archives départementales - Loire-Atlantique;6 rue de Bouillé;44035;Nantes;https://archives.loire-atlantique.fr/jcms/culturechezvous-fr-p2_19746;;#CultureChezNous;Approfondir ses connaissances;Tous publics;RESSOURCES PÉDAGOGIQUES|IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;ARCHIVES;;Le temps d’une soirée;Accès gratuit exceptionnel et limité dans le temps;Collectivité territoriale;;;47.225173,-1.557798;47.225173;-1.557798;44035;120;Pendant la période de confinement, le site internet des Archives de Loire-Atlantique reste actif et propose de nombreuses ressources en ligne pour vous occuper tout en vous cultivant : des conférences à réécouter, des archives numérisées à consulter, de la presse océrisée et des publications à lire, des fiches méthodologiques ou des exercices de paléographie pour s’entrainer et bien d’autres choses encore !;false;false;false;2024-11-29
771;Direction de la culture et des archives d'Ille-et-Vilaine;1 rue Jacques-Léonard;35000;Rennes;http://classe1914.ille-et-vilaine.fr/;Collège;Classe 1914 - Ne m’oubliez pas !;Jeux;Enfants;JEUX;BANDE DESSINÉE|HISTOIRE;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;48.12852,-1.693419;48.12852;-1.693419;35000;120;"Et si vous aviez eu 20 ans en 1914 ? C’est à cette question que le docgame « Classe 1914 - Ne m’oubliez pas ! » vous propose de répondre en découvrant ce web documentaire ludique. ""Classe 1914"" est une bande dessinée interactive où vous allez incarner un personnage qui va vivre la période de la Première Guerre mondiale en Bretagne et sur le front.";false;true;false;2024-08-24
776;Domaine de Kerguéhennec – Département du Morbihan;Domaine de Kerguéhennec;56500;Bignan;http://sarkantyu.com/Culturecheznous/culture_chez_nous.html;;Reportages, films et documentaires;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;ARCHITECTURE ET PATRIMOINE|ARTS VISUELS|AUDIOVISUEL|DANSE|MONUMENTS HISTORIQUES|MUSÉES|PARCS ET JARDINS|PEINTURE|PHOTOGRAPHIE|SCULPTURE;;Le temps d’un vrai déjeuner;Accès gratuit exceptionnel et limité dans le temps;Collectivité territoriale;;;46.766243,2.825322;46.766243;2.825322;56500;60;Le Domaine de Kerguéhennec, propriété du Morbihan, classée au titre des Monuments historiques, est un lieu d’exception en Bretagne, qui conjugue art, architecture et paysage. Le Département du Morbihan soutient l’opération #Culturecheznous, en proposant des films réalisés ces dernières années dans le cadre d’une collaboration avec Illés Sarkantyu : coulisses des résidences d’artistes, montages d’expositions, interviews d’artistes, expositions, collections, spectacle vivant…;false;false;false;2023-01-16
785;Écomusée du Perche;Lieu dit Prieuré de;61130;Saint-Cyr-la-Rosière;https://www.ecomuseeduperche.fr/;;Expositions virtuelles;Expos, musées;Tous publics;IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES;HISTOIRE|MUSÉES;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Collectivité territoriale;;;48.32472,0.654376;48.32472;0.654376;61130;10;Vaisselle de guerre, Sur les chemins de l'école : l’écomusée du Perche, riche d’une belle collection d’objets et de mobilier scolaires, explore, ici, une mutation essentielle de la société sous la Troisième République.Vaisselle de guerre;false;false;false;2024-01-16
794;Éditions Zulma;18 Rue du Dragon;75006;Paris;https://www.zulma.fr/;;Une nouvelle pour échapper aux nouvelles;Livres;Tous publics;LIVRES NUMÉRIQUES;LITTÉRATURE|SCIENCES HUMAINES|LANGUES;;Le temps d’une soirée;Accès gratuit exceptionnel et limité dans le temps;Organisme privé;;;48.853392,2.33089;48.853392;2.33089;75006;120;"Face à l’actualité, certains diront qu’ils auront enfin le temps de parcourir les livres qui s’entassent inexorablement depuis des mois sur leurs tables et étagères. Mais certains d’entre vous sont à court de lectures. Pour y remédier,&nbsp;on vous propose la lecture de nouvelles pour vous échapper de chez vous. Vous pourrez trouver les nouvelles toujours disponibles à ce jour sur notre page d’accuei";false;false;false;2024-08-29
844;Grand Patrimoine de Loire-Atlantique;11 Rue du château de l'Eraudière, Nantes (Administration centrale);44300;Nantes;https://grand-patrimoine.loire-atlantique.fr/jcms/les-sites-a-visiter-fr-eja_77010;;5 sites patrimoniaux d'exception;Expos, musées;Tous publics;EXPOSITIONS VIRTUELLES;ARCHITECTURE ET PATRIMOINE;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;47.243957,-1.536686;47.243957;-1.536686;44300;120;Le musée Dobrée au cœur de Nantes, les châteaux de Châteaubriant et de Clisson, le domaine de la Garenne Lemot à Gétigné-Clisson et l'église du Vieux-Bourg à Saint-Sulpice-des-Landes;false;false;false;2023-03-18
876;YouTube;Youtube;75000;Paris;https://www.youtube.com/channel/UCO-YDXoZJNVJFmF1UJ17rEw/playlists;;La brigade du livre;Films, documentaires, vidéos;Tous publics;VIDÉO|FLUX EN DIRECT|PROGRAMMES EN DIFFÉRÉ;LITTÉRATURE|SCIENCES HUMAINES|LANGUES;;Le temps de manger un sandwich pendant une pause déjeuner;Accès permanent;Organisme privé;;;47.251168,-1.517998;47.251168;-1.517998;75000;10;Trois programmes sur cette chaîne : les Chroniques de Kilke, éclaireur de bons trucs à lire, les interventions du G.I.P.L., websérie musclée et déjantée, et Pas l'temps de lire, des focus sur un livre ou un auteur en particulier.;false;false;false;2024-12-12
884;La Manufacture, musée de la mémoire et de la création textile;29 avenue Julien Lagache;59100;Roubaix;http://lamanufacture-roubaix.com/programmation/visitez-le-musee-virtuel/;;Visitez notre musée virtuel;Expos, musées;Tous publics;EXPOSITIONS VIRTUELLES;ARCHITECTURE ET PATRIMOINE|MUSÉES;;Le temps d’une soirée;Accès permanent;Collectivité territoriale;;;50.682907,3.196082;50.682907;3.196082;59100;120;"Nous vous proposons plusieurs ressources. Découvrez l'histoire du textile de la métropole lilloise, à travers le témoignage de travailleurs du textile, des archives INA autour de cette thématique et un aperçu de nos machines et métiers à tisser. Visitez virtuellement ""Broderie, point de départ"", l'une de nos expositions temporaires sur l'art textile contemporain, avec 4 vidéos interview de la commissaire d'exposition et artiste Lada Neoberdina, et un podcast audio.";false;false;false;2023-09-08
895;Labex Les passés dans le présent - Université Paris Nanterre;200 avenue de la République;92000;Nanterre;https://www.europeana.eu/fr/exhibitions/1946-ogooue-congo-mission;;Sur les traces de la mission Ogooué-Congo;Expos, musées;Tous publics;AUDIO|RADIO|PODCASTS|IMAGES|COLLECTIONS NUMÉRISÉES|BASES DE DONNÉES|EXPOSITIONS VIRTUELLES;HISTOIRE|LITTÉRATURE|SCIENCES HUMAINES|LANGUES|MUSÉES;;Le temps d’une soirée;Accès permanent;Ministère de la Culture ou opérateur national;;;48.903003,2.209615;48.903003;2.209615;92000;120;En 1947, il y a pratiquement 70 ans, le public découvre les premiers enregistrements sonores de musiques pygmées, collectés en Afrique Equatoriale par l’ethnomusicologue français Gilbert Rouget lors de la Mission Ogooué-Congo. Qu’il s’agisse d’enregistrements sonores, de photographies, de films, d’objets ou d’écrits scientifiques, les nombreux documents collectés et produits pendant et après la Mission Ogooué-Congo permettent de suivre leur aventure.;false;false;false;2023-10-12
